date, rr, since_start, window, lap
2017-06-20 13:58:06 +0000, 711.111111, 711.111111, 1, 0 
2017-06-20 13:58:06 +0000, 738.888889, 1450.000000, 1, 0 
2017-06-20 13:58:06 +0000, 700.000000, 2150.000000, 1, 0 
2017-06-20 13:58:06 +0000, 755.555556, 2905.555556, 1, 0 
2017-06-20 13:58:06 +0000, 772.222222, 3677.777778, 1, 0 
2017-06-20 13:58:06 +0000, 855.555556, 4533.333333, 1, 0 
2017-06-20 13:58:06 +0000, 833.333333, 5366.666667, 1, 0 
2017-06-20 13:58:06 +0000, 805.555556, 7944.444444, 1, 0 
2017-06-20 13:58:06 +0000, 850.000000, 8794.444444, 1, 0 
2017-06-20 13:58:06 +0000, 750.000000, 9544.444444, 1, 0 
2017-06-20 13:58:16 +0000, 800.000000, 10344.444444, 2, 0 
2017-06-20 13:58:16 +0000, 766.666667, 11111.111111, 2, 0 
2017-06-20 13:58:16 +0000, 794.444444, 11905.555556, 2, 0 
2017-06-20 13:58:16 +0000, 744.444444, 12650.000000, 2, 0 
2017-06-20 13:58:16 +0000, 805.555556, 13455.555556, 2, 0 
2017-06-20 13:58:16 +0000, 794.444444, 14250.000000, 2, 0 
2017-06-20 13:58:16 +0000, 800.000000, 15050.000000, 2, 0 
2017-06-20 13:58:16 +0000, 777.777778, 15827.777778, 2, 0 
2017-06-20 13:58:16 +0000, 805.555556, 16633.333333, 2, 0 
2017-06-20 13:58:16 +0000, 755.555556, 17388.888889, 2, 0 
2017-06-20 13:58:16 +0000, 805.555556, 18194.444444, 2, 0 
2017-06-20 13:58:16 +0000, 761.111111, 18955.555556, 2, 0 
2017-06-20 13:58:16 +0000, 750.000000, 19705.555556, 2, 0 
2017-06-20 13:58:26 +0000, 750.000000, 20455.555556, 3, 0 
2017-06-20 13:58:26 +0000, 744.444444, 21200.000000, 3, 0 
2017-06-20 13:58:26 +0000, 755.555556, 21955.555556, 3, 0 
2017-06-20 13:58:26 +0000, 755.555556, 22711.111111, 3, 0 
2017-06-20 13:58:26 +0000, 772.222222, 23483.333333, 3, 0 
2017-06-20 13:58:26 +0000, 788.888889, 24272.222222, 3, 0 
2017-06-20 13:58:26 +0000, 788.888889, 25061.111111, 3, 0 
2017-06-20 13:58:26 +0000, 827.777778, 25888.888889, 3, 0 
2017-06-20 13:58:26 +0000, 833.333333, 26722.222222, 3, 0 
