date, rr, since_start, window, lap
2017-06-22 17:36:38 +0000, 1019.000000, 2014.000000, 1, 0 
2017-06-22 17:36:39 +0000, 1036.000000, 3050.000000, 1, 0 
2017-06-22 17:36:40 +0000, 1007.000000, 4057.000000, 1, 0 
2017-06-22 17:36:41 +0000, 1020.000000, 5077.000000, 1, 0 
2017-06-22 17:36:42 +0000, 990.000000, 6067.000000, 1, 0 
2017-06-22 17:36:43 +0000, 1010.000000, 7077.000000, 1, 0 
2017-06-22 17:36:44 +0000, 1030.000000, 8107.000000, 1, 0 
2017-06-22 17:36:45 +0000, 1079.000000, 9186.000000, 1, 0 
2017-06-22 17:36:48 +0000, 1061.000000, 10247.000000, 2, 0 
2017-06-22 17:36:48 +0000, 1067.000000, 11314.000000, 2, 0 
2017-06-22 17:36:49 +0000, 1103.000000, 12417.000000, 2, 0 
2017-06-22 17:36:49 +0000, 1090.000000, 13507.000000, 2, 0 
2017-06-22 17:36:50 +0000, 1074.000000, 14581.000000, 2, 0 
2017-06-22 17:36:51 +0000, 1008.000000, 15589.000000, 2, 0 
2017-06-22 17:36:52 +0000, 1075.000000, 16664.000000, 2, 0 
2017-06-22 17:36:53 +0000, 1114.000000, 17778.000000, 2, 0 
2017-06-22 17:36:54 +0000, 1180.000000, 18958.000000, 2, 0 
2017-06-22 17:36:55 +0000, 1188.000000, 20146.000000, 2, 0 
2017-06-22 17:36:56 +0000, 1125.000000, 21271.000000, 2, 0 
2017-06-22 17:37:01 +0000, 992.000000, 22263.000000, 3, 0 
2017-06-22 17:37:01 +0000, 1079.000000, 23342.000000, 3, 0 
2017-06-22 17:37:02 +0000, 1091.000000, 24433.000000, 3, 0 
2017-06-22 17:37:03 +0000, 1070.000000, 25503.000000, 3, 0 
2017-06-22 17:37:04 +0000, 1010.000000, 26513.000000, 3, 0 
2017-06-22 17:37:05 +0000, 997.000000, 27510.000000, 3, 0 
2017-06-22 17:37:05 +0000, 969.000000, 28479.000000, 3, 0 
2017-06-22 17:37:06 +0000, 1032.000000, 29511.000000, 3, 0 
2017-06-22 17:37:07 +0000, 1075.000000, 30586.000000, 4, 0 
2017-06-22 17:37:09 +0000, 1138.000000, 31724.000000, 4, 0 
2017-06-22 17:37:10 +0000, 1126.000000, 32850.000000, 4, 0 
2017-06-22 17:37:11 +0000, 1093.000000, 33943.000000, 4, 0 
2017-06-22 17:37:12 +0000, 1038.000000, 34981.000000, 4, 0 
2017-06-22 17:37:13 +0000, 1010.000000, 35991.000000, 4, 0 
2017-06-22 17:37:14 +0000, 986.000000, 36977.000000, 4, 0 
2017-06-22 17:37:15 +0000, 994.000000, 37971.000000, 4, 0 
2017-06-22 17:37:16 +0000, 1024.000000, 38995.000000, 4, 0 
2017-06-22 17:37:17 +0000, 995.000000, 39990.000000, 5, 0 
2017-06-22 17:37:18 +0000, 924.000000, 40914.000000, 5, 0 
2017-06-22 17:37:19 +0000, 936.000000, 41850.000000, 5, 0 
2017-06-22 17:37:20 +0000, 1092.000000, 42942.000000, 5, 0 
2017-06-22 17:37:21 +0000, 1138.000000, 44080.000000, 5, 0 
2017-06-22 17:37:22 +0000, 1168.000000, 45248.000000, 5, 0 
2017-06-22 17:37:23 +0000, 1103.000000, 46351.000000, 5, 0 
2017-06-22 17:37:24 +0000, 1033.000000, 47384.000000, 5, 0 
2017-06-22 17:37:25 +0000, 1001.000000, 48385.000000, 5, 0 
