date, rr, since_start, window, lap
2017-06-20 21:23:12 +0000, 1240.000000, 2450.000000, 1, 0 
2017-06-20 21:23:13 +0000, 1175.000000, 3625.000000, 1, 0 
2017-06-20 21:23:14 +0000, 1052.000000, 4677.000000, 1, 0 
2017-06-20 21:23:16 +0000, 1126.000000, 5803.000000, 1, 0 
2017-06-20 21:23:17 +0000, 1228.000000, 7031.000000, 1, 0 
2017-06-20 21:23:18 +0000, 1215.000000, 8246.000000, 1, 0 
2017-06-20 21:23:19 +0000, 1132.000000, 9378.000000, 1, 0 
2017-06-20 21:23:20 +0000, 1093.000000, 10471.000000, 1, 0 
2017-06-20 21:23:21 +0000, 1090.000000, 11561.000000, 1, 0 
2017-06-20 21:23:22 +0000, 1176.000000, 12737.000000, 2, 0 
2017-06-20 21:23:24 +0000, 1234.000000, 13971.000000, 2, 0 
2017-06-20 21:23:25 +0000, 1207.000000, 15178.000000, 2, 0 
2017-06-20 21:23:26 +0000, 1076.000000, 16254.000000, 2, 0 
2017-06-20 21:23:27 +0000, 1103.000000, 17357.000000, 2, 0 
2017-06-20 21:23:28 +0000, 1154.000000, 18511.000000, 2, 0 
2017-06-20 21:23:29 +0000, 1230.000000, 19741.000000, 2, 0 
2017-06-20 21:23:30 +0000, 1192.000000, 20933.000000, 2, 0 
2017-06-20 21:23:31 +0000, 1093.000000, 22026.000000, 2, 0 
2017-06-20 21:23:33 +0000, 1098.000000, 23124.000000, 3, 0 
2017-06-20 21:23:34 +0000, 1136.000000, 24260.000000, 3, 0 
2017-06-20 21:23:35 +0000, 1167.000000, 25427.000000, 3, 0 
2017-06-20 21:23:36 +0000, 1169.000000, 26596.000000, 3, 0 
2017-06-20 21:23:37 +0000, 1096.000000, 27692.000000, 3, 0 
2017-06-20 21:23:38 +0000, 1080.000000, 28772.000000, 3, 0 
2017-06-20 21:23:39 +0000, 1180.000000, 29952.000000, 3, 0 
2017-06-20 21:23:40 +0000, 1261.000000, 31213.000000, 3, 0 
2017-06-20 21:23:42 +0000, 1150.000000, 32363.000000, 4, 0 
2017-06-20 21:23:43 +0000, 1102.000000, 33465.000000, 4, 0 
2017-06-20 21:23:44 +0000, 1072.000000, 34537.000000, 4, 0 
2017-06-20 21:23:45 +0000, 1179.000000, 35716.000000, 4, 0 
2017-06-20 21:23:46 +0000, 1260.000000, 36976.000000, 4, 0 
2017-06-20 21:23:47 +0000, 1100.000000, 38076.000000, 4, 0 
2017-06-20 21:23:48 +0000, 1026.000000, 39102.000000, 4, 0 
2017-06-20 21:23:49 +0000, 1030.000000, 40132.000000, 4, 0 
2017-06-20 21:23:50 +0000, 1157.000000, 41289.000000, 4, 0 
2017-06-20 21:23:52 +0000, 1255.000000, 42544.000000, 5, 0 
2017-06-20 21:23:53 +0000, 1168.000000, 43712.000000, 5, 0 
2017-06-20 21:23:54 +0000, 1069.000000, 44781.000000, 5, 0 
2017-06-20 21:23:55 +0000, 1070.000000, 45851.000000, 5, 0 
2017-06-20 21:23:56 +0000, 1165.000000, 47016.000000, 5, 0 
2017-06-20 21:23:57 +0000, 1216.000000, 48232.000000, 5, 0 
2017-06-20 21:23:58 +0000, 1141.000000, 49373.000000, 5, 0 
2017-06-20 21:23:59 +0000, 1049.000000, 50422.000000, 5, 0 
2017-06-20 21:24:00 +0000, 1018.000000, 51440.000000, 5, 0 
2017-06-20 21:24:01 +0000, 1145.000000, 52585.000000, 5, 0 
2017-06-20 21:24:03 +0000, 1243.000000, 53828.000000, 6, 0 
2017-06-20 21:24:04 +0000, 1185.000000, 55013.000000, 6, 0 
2017-06-20 21:24:05 +0000, 1098.000000, 56111.000000, 6, 0 
2017-06-20 21:24:06 +0000, 1039.000000, 57150.000000, 6, 0 
2017-06-20 21:24:07 +0000, 1091.000000, 58241.000000, 6, 0 
2017-06-20 21:24:08 +0000, 1165.000000, 59406.000000, 6, 0 
2017-06-20 21:24:09 +0000, 1154.000000, 60560.000000, 6, 0 
2017-06-20 21:24:10 +0000, 1106.000000, 61666.000000, 6, 0 
2017-06-20 21:24:11 +0000, 969.000000, 62635.000000, 6, 0 
2017-06-20 21:24:12 +0000, 1034.000000, 63669.000000, 7, 0 
2017-06-20 21:24:13 +0000, 1169.000000, 64838.000000, 7, 0 
2017-06-20 21:24:15 +0000, 1254.000000, 66092.000000, 7, 0 
2017-06-20 21:24:16 +0000, 1152.000000, 67244.000000, 7, 0 
2017-06-20 21:24:17 +0000, 1047.000000, 68291.000000, 7, 0 
2017-06-20 21:24:18 +0000, 969.000000, 69260.000000, 7, 0 
2017-06-20 21:24:19 +0000, 1009.000000, 70269.000000, 7, 0 
2017-06-20 21:24:20 +0000, 1073.000000, 71342.000000, 7, 0 
2017-06-20 21:24:21 +0000, 1071.000000, 72413.000000, 7, 0 
2017-06-20 21:24:22 +0000, 1005.000000, 73418.000000, 8, 0 
2017-06-20 21:24:23 +0000, 919.000000, 74337.000000, 8, 0 
2017-06-20 21:24:23 +0000, 944.000000, 75281.000000, 8, 0 
