date, rr, since_start, window, lap
2017-06-20 13:51:11 +0000, 900.000000, 905.555556, 1, 0 
2017-06-20 13:51:21 +0000, 1016.666667, 10455.555556, 2, 0 
2017-06-20 13:51:21 +0000, 1216.666667, 11672.222222, 2, 0 
2017-06-20 13:51:21 +0000, 1083.333333, 12755.555556, 2, 0 
2017-06-20 13:51:21 +0000, 1066.666667, 13822.222222, 2, 0 
2017-06-20 13:51:21 +0000, 1072.222222, 14894.444444, 2, 0 
2017-06-20 13:51:21 +0000, 1066.666667, 15961.111111, 2, 0 
2017-06-20 13:51:21 +0000, 1044.444444, 17005.555556, 2, 0 
2017-06-20 13:51:21 +0000, 1116.666667, 18122.222222, 2, 0 
2017-06-20 13:51:21 +0000, 1066.666667, 19188.888889, 2, 0 
2017-06-20 13:51:31 +0000, 1005.555556, 20194.444444, 3, 0 
2017-06-20 13:51:31 +0000, 961.111111, 21155.555556, 3, 0 
2017-06-20 13:51:31 +0000, 961.111111, 22116.666667, 3, 0 
2017-06-20 13:51:31 +0000, 972.222222, 23088.888889, 3, 0 
2017-06-20 13:51:31 +0000, 977.777778, 24066.666667, 3, 0 
2017-06-20 13:51:31 +0000, 933.333333, 25000.000000, 3, 0 
2017-06-20 13:51:31 +0000, 944.444444, 25944.444444, 3, 0 
2017-06-20 13:51:31 +0000, 972.222222, 26916.666667, 3, 0 
2017-06-20 13:51:31 +0000, 1027.777778, 27944.444444, 3, 0 
2017-06-20 13:51:31 +0000, 983.333333, 28927.777778, 3, 0 
2017-06-20 13:51:31 +0000, 955.555556, 29883.333333, 3, 0 
2017-06-20 13:51:41 +0000, 983.333333, 30866.666667, 4, 0 
2017-06-20 13:51:41 +0000, 944.444444, 31811.111111, 4, 0 
2017-06-20 13:51:41 +0000, 905.555556, 32716.666667, 4, 0 
2017-06-20 13:51:41 +0000, 861.111111, 33577.777778, 4, 0 
2017-06-20 13:51:41 +0000, 911.111111, 34488.888889, 4, 0 
2017-06-20 13:51:41 +0000, 900.000000, 35388.888889, 4, 0 
2017-06-20 13:51:41 +0000, 927.777778, 36316.666667, 4, 0 
