date, rr, since_start, window, lap
2017-06-20 21:28:01 +0000, 882.000000, 1743.000000, 1, 0 
2017-06-20 21:28:02 +0000, 811.000000, 2554.000000, 1, 0 
2017-06-20 21:28:03 +0000, 854.000000, 3408.000000, 1, 0 
2017-06-20 21:28:03 +0000, 921.000000, 4329.000000, 1, 0 
2017-06-20 21:28:04 +0000, 1038.000000, 5367.000000, 1, 0 
2017-06-20 21:28:06 +0000, 1145.000000, 6512.000000, 1, 0 
2017-06-20 21:28:07 +0000, 1207.000000, 7719.000000, 1, 0 
2017-06-20 21:28:08 +0000, 1168.000000, 8887.000000, 1, 0 
2017-06-20 21:28:09 +0000, 976.000000, 9863.000000, 1, 0 
2017-06-20 21:28:10 +0000, 773.000000, 10636.000000, 1, 0 
2017-06-20 21:28:10 +0000, 796.000000, 11432.000000, 1, 0 
2017-06-20 21:28:11 +0000, 773.000000, 12205.000000, 2, 0 
2017-06-20 21:28:12 +0000, 871.000000, 13076.000000, 2, 0 
2017-06-20 21:28:13 +0000, 933.000000, 14009.000000, 2, 0 
2017-06-20 21:28:14 +0000, 960.000000, 14969.000000, 2, 0 
2017-06-20 21:28:15 +0000, 978.000000, 15947.000000, 2, 0 
2017-06-20 21:28:16 +0000, 1000.000000, 16947.000000, 2, 0 
2017-06-20 21:28:17 +0000, 954.000000, 17901.000000, 2, 0 
2017-06-20 21:28:18 +0000, 962.000000, 18863.000000, 2, 0 
2017-06-20 21:28:19 +0000, 888.000000, 19751.000000, 2, 0 
2017-06-20 21:28:19 +0000, 798.000000, 20549.000000, 2, 0 
2017-06-20 21:28:20 +0000, 804.000000, 21353.000000, 2, 0 
2017-06-20 21:28:21 +0000, 869.000000, 22222.000000, 3, 0 
2017-06-20 21:28:22 +0000, 883.000000, 23105.000000, 3, 0 
2017-06-20 21:28:23 +0000, 922.000000, 24027.000000, 3, 0 
2017-06-20 21:28:24 +0000, 951.000000, 24978.000000, 3, 0 
2017-06-20 21:28:25 +0000, 972.000000, 25950.000000, 3, 0 
2017-06-20 21:28:25 +0000, 965.000000, 26915.000000, 3, 0 
2017-06-20 21:28:26 +0000, 936.000000, 27851.000000, 3, 0 
2017-06-20 21:28:27 +0000, 905.000000, 28756.000000, 3, 0 
2017-06-20 21:28:28 +0000, 778.000000, 29534.000000, 3, 0 
2017-06-20 21:28:29 +0000, 778.000000, 30312.000000, 3, 0 
2017-06-20 21:28:30 +0000, 844.000000, 31156.000000, 3, 0 
2017-06-20 21:28:31 +0000, 911.000000, 32067.000000, 4, 0 
2017-06-20 21:28:31 +0000, 893.000000, 32960.000000, 4, 0 
2017-06-20 21:28:32 +0000, 908.000000, 33868.000000, 4, 0 
2017-06-20 21:28:33 +0000, 927.000000, 34795.000000, 4, 0 
2017-06-20 21:28:34 +0000, 953.000000, 35748.000000, 4, 0 
2017-06-20 21:28:35 +0000, 924.000000, 36672.000000, 4, 0 
2017-06-20 21:28:36 +0000, 884.000000, 37556.000000, 4, 0 
2017-06-20 21:28:37 +0000, 886.000000, 38442.000000, 4, 0 
2017-06-20 21:28:38 +0000, 875.000000, 39317.000000, 4, 0 
2017-06-20 21:28:38 +0000, 834.000000, 40151.000000, 4, 0 
2017-06-20 21:28:39 +0000, 854.000000, 41005.000000, 4, 0 
2017-06-20 21:28:40 +0000, 869.000000, 41874.000000, 4, 0 
2017-06-20 21:28:41 +0000, 886.000000, 42760.000000, 5, 0 
2017-06-20 21:28:42 +0000, 904.000000, 43664.000000, 5, 0 
2017-06-20 21:28:43 +0000, 910.000000, 44574.000000, 5, 0 
2017-06-20 21:28:44 +0000, 939.000000, 45513.000000, 5, 0 
2017-06-20 21:28:45 +0000, 954.000000, 46467.000000, 5, 0 
