date, rr, since_start, window, lap
2017-06-23 16:50:51 +0000, 709.000000, 1401.000000, 1, 0 
2017-06-23 16:50:51 +0000, 809.000000, 2210.000000, 1, 0 
2017-06-23 16:50:52 +0000, 862.000000, 3072.000000, 1, 0 
2017-06-23 16:50:53 +0000, 877.000000, 3949.000000, 1, 0 
2017-06-23 16:50:54 +0000, 947.000000, 4896.000000, 1, 0 
2017-06-23 16:50:55 +0000, 1057.000000, 5953.000000, 1, 0 
2017-06-23 16:50:56 +0000, 1108.000000, 7061.000000, 1, 0 
2017-06-23 16:50:57 +0000, 1094.000000, 8155.000000, 1, 0 
2017-06-23 16:50:58 +0000, 1019.000000, 9174.000000, 1, 0 
2017-06-23 16:50:59 +0000, 958.000000, 10132.000000, 1, 0 
2017-06-23 16:51:00 +0000, 936.000000, 11068.000000, 1, 0 
2017-06-23 16:51:01 +0000, 940.000000, 12008.000000, 2, 0 
2017-06-23 16:51:02 +0000, 971.000000, 12979.000000, 2, 0 
2017-06-23 16:51:03 +0000, 869.000000, 13848.000000, 2, 0 
2017-06-23 16:51:04 +0000, 1100.000000, 14948.000000, 2, 0 
2017-06-23 16:51:05 +0000, 1137.000000, 16085.000000, 2, 0 
2017-06-23 16:51:06 +0000, 989.000000, 17074.000000, 2, 0 
2017-06-23 16:51:07 +0000, 949.000000, 18023.000000, 2, 0 
2017-06-23 16:51:08 +0000, 909.000000, 18932.000000, 2, 0 
2017-06-23 16:51:09 +0000, 865.000000, 19797.000000, 2, 0 
2017-06-23 16:51:09 +0000, 922.000000, 20719.000000, 2, 0 
2017-06-23 16:51:10 +0000, 958.000000, 21677.000000, 2, 0 
2017-06-23 16:51:11 +0000, 1000.000000, 22677.000000, 3, 0 
2017-06-23 16:51:12 +0000, 1051.000000, 23728.000000, 3, 0 
2017-06-23 16:51:18 +0000, 991.000000, 24719.000000, 3, 0 
2017-06-23 16:51:18 +0000, 915.000000, 25634.000000, 3, 0 
2017-06-23 16:51:18 +0000, 799.000000, 26433.000000, 3, 0 
2017-06-23 16:51:18 +0000, 788.000000, 27221.000000, 3, 0 
2017-06-23 16:51:19 +0000, 886.000000, 28107.000000, 3, 0 
2017-06-23 16:51:20 +0000, 940.000000, 29047.000000, 3, 0 
2017-06-23 16:51:21 +0000, 1020.000000, 30067.000000, 4, 0 
2017-06-23 16:51:22 +0000, 1098.000000, 31165.000000, 4, 0 
2017-06-23 16:51:25 +0000, 1124.000000, 32289.000000, 4, 0 
2017-06-23 16:51:25 +0000, 1052.000000, 33341.000000, 4, 0 
2017-06-23 16:51:25 +0000, 959.000000, 34300.000000, 4, 0 
2017-06-23 16:51:26 +0000, 816.000000, 35116.000000, 4, 0 
2017-06-23 16:51:26 +0000, 787.000000, 35903.000000, 4, 0 
2017-06-23 16:51:27 +0000, 907.000000, 36810.000000, 4, 0 
2017-06-23 16:51:28 +0000, 955.000000, 37765.000000, 4, 0 
2017-06-23 16:51:29 +0000, 998.000000, 38763.000000, 4, 0 
2017-06-23 16:51:30 +0000, 1093.000000, 39856.000000, 4, 0 
2017-06-23 16:51:31 +0000, 1126.000000, 40982.000000, 5, 0 
2017-06-23 16:51:32 +0000, 1122.000000, 42104.000000, 5, 0 
2017-06-23 16:51:33 +0000, 924.000000, 43028.000000, 5, 0 
2017-06-23 16:51:36 +0000, 819.000000, 43847.000000, 5, 0 
2017-06-23 16:51:36 +0000, 769.000000, 44616.000000, 5, 0 
2017-06-23 16:51:36 +0000, 768.000000, 45384.000000, 5, 0 
2017-06-23 16:51:36 +0000, 921.000000, 46305.000000, 5, 0 
2017-06-23 16:51:37 +0000, 984.000000, 47289.000000, 5, 0 
2017-06-23 16:51:38 +0000, 1046.000000, 48335.000000, 5, 0 
2017-06-23 16:51:45 +0000, 744.000000, 49079.000000, 6, 0 
2017-06-23 16:51:45 +0000, 741.000000, 49820.000000, 6, 0 
2017-06-23 16:51:45 +0000, 762.000000, 50582.000000, 6, 0 
2017-06-23 16:51:46 +0000, 916.000000, 51498.000000, 6, 0 
2017-06-23 16:51:47 +0000, 964.000000, 52462.000000, 6, 0 
2017-06-23 16:51:48 +0000, 1070.000000, 53532.000000, 6, 0 
2017-06-23 16:51:49 +0000, 777.000000, 54309.000000, 6, 0 
2017-06-23 16:51:50 +0000, 783.000000, 55092.000000, 6, 0 
2017-06-23 16:51:54 +0000, 734.000000, 55826.000000, 7, 0 
2017-06-23 16:51:55 +0000, 765.000000, 56591.000000, 7, 0 
2017-06-23 16:51:56 +0000, 876.000000, 57467.000000, 7, 0 
2017-06-23 16:51:57 +0000, 924.000000, 58391.000000, 7, 0 
2017-06-23 16:51:58 +0000, 1015.000000, 59406.000000, 7, 0 
2017-06-23 16:51:59 +0000, 1077.000000, 60483.000000, 7, 0 
2017-06-23 16:52:00 +0000, 1111.000000, 61594.000000, 7, 0 
2017-06-23 16:52:01 +0000, 1062.000000, 62656.000000, 8, 0 
2017-06-23 16:52:02 +0000, 1026.000000, 63682.000000, 8, 0 
2017-06-23 16:52:03 +0000, 842.000000, 64524.000000, 8, 0 
2017-06-23 16:52:04 +0000, 751.000000, 65275.000000, 8, 0 
2017-06-23 16:52:04 +0000, 751.000000, 66026.000000, 8, 0 
2017-06-23 16:52:05 +0000, 807.000000, 66833.000000, 8, 0 
2017-06-23 16:52:06 +0000, 906.000000, 67739.000000, 8, 0 
2017-06-23 16:52:07 +0000, 978.000000, 68717.000000, 8, 0 
2017-06-23 16:52:08 +0000, 1165.000000, 69882.000000, 8, 0 
2017-06-23 16:52:09 +0000, 1309.000000, 71191.000000, 8, 0 
2017-06-23 16:52:11 +0000, 1222.000000, 72413.000000, 9, 0 
2017-06-23 16:52:12 +0000, 1073.000000, 73486.000000, 9, 0 
