date, rr, since_start, window, lap
2017-06-27 18:34:12 +0000, 832.000000, 1644.000000, 1, 0 
2017-06-27 18:34:13 +0000, 888.000000, 2532.000000, 1, 0 
2017-06-27 18:34:14 +0000, 902.000000, 3434.000000, 1, 0 
2017-06-27 18:34:15 +0000, 897.000000, 4331.000000, 1, 0 
2017-06-27 18:34:16 +0000, 891.000000, 5222.000000, 1, 0 
2017-06-27 18:34:17 +0000, 882.000000, 6104.000000, 1, 0 
2017-06-27 18:34:17 +0000, 843.000000, 6947.000000, 1, 0 
2017-06-27 18:34:18 +0000, 749.000000, 7696.000000, 1, 0 
2017-06-27 18:34:19 +0000, 716.000000, 8412.000000, 1, 0 
2017-06-27 18:34:19 +0000, 709.000000, 9121.000000, 1, 0 
2017-06-27 18:34:20 +0000, 707.000000, 9828.000000, 1, 0 
2017-06-27 18:34:21 +0000, 710.000000, 10538.000000, 1, 0 
2017-06-27 18:34:22 +0000, 715.000000, 11253.000000, 2, 0 
2017-06-27 18:34:22 +0000, 801.000000, 12054.000000, 2, 0 
2017-06-27 18:34:23 +0000, 839.000000, 12893.000000, 2, 0 
2017-06-27 18:34:24 +0000, 848.000000, 13741.000000, 2, 0 
2017-06-27 18:34:25 +0000, 901.000000, 14642.000000, 2, 0 
2017-06-27 18:34:26 +0000, 951.000000, 15593.000000, 2, 0 
2017-06-27 18:34:27 +0000, 988.000000, 16581.000000, 2, 0 
2017-06-27 18:34:28 +0000, 1006.000000, 17587.000000, 2, 0 
2017-06-27 18:34:29 +0000, 1061.000000, 18648.000000, 2, 0 
2017-06-27 18:34:30 +0000, 1063.000000, 19711.000000, 2, 0 
2017-06-27 18:34:31 +0000, 1078.000000, 20789.000000, 2, 0 
2017-06-27 18:34:32 +0000, 1036.000000, 21825.000000, 3, 0 
2017-06-27 18:34:33 +0000, 890.000000, 22715.000000, 3, 0 
2017-06-27 18:34:34 +0000, 807.000000, 23522.000000, 3, 0 
2017-06-27 18:34:34 +0000, 801.000000, 24323.000000, 3, 0 
2017-06-27 18:34:35 +0000, 772.000000, 25095.000000, 3, 0 
2017-06-27 18:34:36 +0000, 898.000000, 25993.000000, 3, 0 
2017-06-27 18:34:37 +0000, 1015.000000, 27008.000000, 3, 0 
2017-06-27 18:34:38 +0000, 1095.000000, 28103.000000, 3, 0 
2017-06-27 18:34:39 +0000, 1142.000000, 29245.000000, 3, 0 
2017-06-27 18:34:40 +0000, 1198.000000, 30443.000000, 3, 0 
2017-06-27 18:34:41 +0000, 1087.000000, 31530.000000, 3, 0 
2017-06-27 18:34:42 +0000, 1093.000000, 32623.000000, 4, 0 
2017-06-27 18:34:44 +0000, 1106.000000, 33729.000000, 4, 0 
2017-06-27 18:34:45 +0000, 1006.000000, 34735.000000, 4, 0 
2017-06-27 18:34:45 +0000, 925.000000, 35660.000000, 4, 0 
2017-06-27 18:34:46 +0000, 908.000000, 36568.000000, 4, 0 
2017-06-27 18:34:47 +0000, 867.000000, 37435.000000, 4, 0 
2017-06-27 18:34:48 +0000, 880.000000, 38315.000000, 4, 0 
2017-06-27 18:34:49 +0000, 1062.000000, 39377.000000, 4, 0 
2017-06-27 18:34:50 +0000, 1006.000000, 40383.000000, 4, 0 
2017-06-27 18:34:51 +0000, 940.000000, 41323.000000, 4, 0 
2017-06-27 18:34:52 +0000, 936.000000, 42259.000000, 5, 0 
2017-06-27 18:34:53 +0000, 1049.000000, 43308.000000, 5, 0 
2017-06-27 18:34:54 +0000, 1094.000000, 44402.000000, 5, 0 
2017-06-27 18:34:55 +0000, 1026.000000, 45428.000000, 5, 0 
2017-06-27 18:34:56 +0000, 1011.000000, 46439.000000, 5, 0 
2017-06-27 18:34:57 +0000, 1070.000000, 47509.000000, 5, 0 
2017-06-27 18:34:58 +0000, 1099.000000, 48608.000000, 5, 0 
