date, rr, since_start, window, lap
2017-06-23 17:12:45 +0000, 933.333333, 1227.777778, 1, 0 
2017-06-23 17:12:45 +0000, 1016.666667, 2244.444444, 1, 0 
2017-06-23 17:12:45 +0000, 1066.666667, 3311.111111, 1, 0 
2017-06-23 17:12:45 +0000, 983.333333, 4294.444444, 1, 0 
2017-06-23 17:12:45 +0000, 750.000000, 6016.666667, 1, 0 
2017-06-23 17:12:45 +0000, 738.888889, 6755.555556, 1, 0 
2017-06-23 17:12:45 +0000, 777.777778, 7533.333333, 1, 0 
2017-06-23 17:12:45 +0000, 905.555556, 8438.888889, 1, 0 
2017-06-23 17:12:45 +0000, 933.333333, 9372.222222, 1, 0 
2017-06-23 17:12:55 +0000, 955.555556, 10327.777778, 2, 0 
2017-06-23 17:12:55 +0000, 977.777778, 11305.555556, 2, 0 
2017-06-23 17:12:55 +0000, 994.444444, 12300.000000, 2, 0 
2017-06-23 17:12:55 +0000, 744.444444, 14011.111111, 2, 0 
2017-06-23 17:12:55 +0000, 750.000000, 14761.111111, 2, 0 
2017-06-23 17:12:55 +0000, 711.111111, 15472.222222, 2, 0 
2017-06-23 17:12:55 +0000, 794.444444, 16266.666667, 2, 0 
2017-06-23 17:12:55 +0000, 927.777778, 17194.444444, 2, 0 
2017-06-23 17:12:55 +0000, 966.666667, 18161.111111, 2, 0 
2017-06-23 17:12:55 +0000, 1038.888889, 19200.000000, 2, 0 
2017-06-23 17:13:05 +0000, 1077.777778, 20277.777778, 3, 0 
2017-06-23 17:13:05 +0000, 1000.000000, 21277.777778, 3, 0 
2017-06-23 17:13:05 +0000, 994.444444, 22272.222222, 3, 0 
2017-06-23 17:13:05 +0000, 861.111111, 23133.333333, 3, 0 
2017-06-23 17:13:05 +0000, 705.555556, 23838.888889, 3, 0 
2017-06-23 17:13:05 +0000, 711.111111, 24550.000000, 3, 0 
2017-06-23 17:13:05 +0000, 805.555556, 25355.555556, 3, 0 
2017-06-23 17:13:05 +0000, 905.555556, 26261.111111, 3, 0 
2017-06-23 17:13:05 +0000, 950.000000, 27211.111111, 3, 0 
2017-06-23 17:13:05 +0000, 1016.666667, 28227.777778, 3, 0 
2017-06-23 17:13:05 +0000, 983.333333, 29211.111111, 3, 0 
2017-06-23 17:13:15 +0000, 1083.333333, 30294.444444, 4, 0 
2017-06-23 17:13:15 +0000, 766.666667, 32077.777778, 4, 0 
2017-06-23 17:13:15 +0000, 705.555556, 32783.333333, 4, 0 
2017-06-23 17:13:15 +0000, 772.222222, 33555.555556, 4, 0 
2017-06-23 17:13:15 +0000, 916.666667, 34472.222222, 4, 0 
2017-06-23 17:13:15 +0000, 894.444444, 35366.666667, 4, 0 
2017-06-23 17:13:15 +0000, 972.222222, 36338.888889, 4, 0 
2017-06-23 17:13:15 +0000, 1000.000000, 37338.888889, 4, 0 
2017-06-23 17:13:15 +0000, 916.666667, 38255.555556, 4, 0 
2017-06-23 17:13:15 +0000, 944.444444, 39200.000000, 4, 0 
2017-06-23 17:13:25 +0000, 861.111111, 40061.111111, 5, 0 
2017-06-23 17:13:25 +0000, 744.444444, 40805.555556, 5, 0 
2017-06-23 17:13:25 +0000, 722.222222, 41527.777778, 5, 0 
2017-06-23 17:13:25 +0000, 783.333333, 42311.111111, 5, 0 
2017-06-23 17:13:25 +0000, 866.666667, 43177.777778, 5, 0 
2017-06-23 17:13:25 +0000, 922.222222, 44100.000000, 5, 0 
2017-06-23 17:13:25 +0000, 966.666667, 45066.666667, 5, 0 
2017-06-23 17:13:25 +0000, 977.777778, 46044.444444, 5, 0 
2017-06-23 17:13:25 +0000, 955.555556, 47000.000000, 5, 0 
2017-06-23 17:13:25 +0000, 933.333333, 47933.333333, 5, 0 
2017-06-23 17:13:25 +0000, 827.777778, 48761.111111, 5, 0 
2017-06-23 17:13:25 +0000, 727.777778, 49488.888889, 5, 0 
2017-06-23 17:13:35 +0000, 722.222222, 50211.111111, 6, 0 
2017-06-23 17:13:35 +0000, 777.777778, 50988.888889, 6, 0 
2017-06-23 17:13:35 +0000, 877.777778, 51866.666667, 6, 0 
2017-06-23 17:13:35 +0000, 938.888889, 52805.555556, 6, 0 
2017-06-23 17:13:35 +0000, 977.777778, 53783.333333, 6, 0 
2017-06-23 17:13:35 +0000, 977.777778, 54761.111111, 6, 0 
2017-06-23 17:13:35 +0000, 938.888889, 55700.000000, 6, 0 
2017-06-23 17:13:35 +0000, 927.777778, 56627.777778, 6, 0 
2017-06-23 17:13:35 +0000, 911.111111, 57538.888889, 6, 0 
2017-06-23 17:13:35 +0000, 777.777778, 58316.666667, 6, 0 
2017-06-23 17:13:35 +0000, 705.555556, 59022.222222, 6, 0 
2017-06-23 17:13:35 +0000, 716.666667, 59738.888889, 6, 0 
2017-06-23 17:13:45 +0000, 722.222222, 60461.111111, 7, 0 
2017-06-23 17:13:45 +0000, 833.333333, 61294.444444, 7, 0 
2017-06-23 17:13:45 +0000, 855.555556, 62150.000000, 7, 0 
2017-06-23 17:13:45 +0000, 894.444444, 63044.444444, 7, 0 
2017-06-23 17:13:45 +0000, 938.888889, 63983.333333, 7, 0 
2017-06-23 17:13:45 +0000, 972.222222, 64955.555556, 7, 0 
2017-06-23 17:13:45 +0000, 988.888889, 65944.444444, 7, 0 
2017-06-23 17:13:45 +0000, 988.888889, 66933.333333, 7, 0 
2017-06-23 17:13:45 +0000, 972.222222, 67905.555556, 7, 0 
2017-06-23 17:13:45 +0000, 916.666667, 68822.222222, 7, 0 
2017-06-23 17:13:45 +0000, 766.666667, 69588.888889, 7, 0 
2017-06-23 17:13:55 +0000, 711.111111, 70300.000000, 8, 0 
2017-06-23 17:13:55 +0000, 705.555556, 71005.555556, 8, 0 
