date, rr, since_start, window, lap
2017-06-22 17:36:47 +0000, 983.333333, 1300.000000, 1, 0 
2017-06-22 17:36:47 +0000, 994.444444, 2294.444444, 1, 0 
2017-06-22 17:36:47 +0000, 966.666667, 3261.111111, 1, 0 
2017-06-22 17:36:47 +0000, 972.222222, 4233.333333, 1, 0 
2017-06-22 17:36:47 +0000, 1050.000000, 5283.333333, 1, 0 
2017-06-22 17:36:47 +0000, 1022.222222, 6305.555556, 1, 0 
2017-06-22 17:36:47 +0000, 1027.777778, 7333.333333, 1, 0 
2017-06-22 17:36:47 +0000, 1044.444444, 8377.777778, 1, 0 
2017-06-22 17:36:47 +0000, 1088.888889, 9466.666667, 1, 0 
2017-06-22 17:36:57 +0000, 1055.555556, 10522.222222, 2, 0 
2017-06-22 17:36:57 +0000, 1027.777778, 11550.000000, 2, 0 
2017-06-22 17:36:57 +0000, 1011.111111, 12561.111111, 2, 0 
2017-06-22 17:36:57 +0000, 1022.222222, 13583.333333, 2, 0 
2017-06-22 17:36:57 +0000, 1122.222222, 14705.555556, 2, 0 
2017-06-22 17:36:57 +0000, 1200.000000, 15905.555556, 2, 0 
2017-06-22 17:36:57 +0000, 1138.888889, 17044.444444, 2, 0 
2017-06-22 17:36:57 +0000, 1077.777778, 18122.222222, 2, 0 
2017-06-22 17:36:57 +0000, 1000.000000, 19122.222222, 2, 0 
2017-06-22 17:37:07 +0000, 900.000000, 20022.222222, 3, 0 
2017-06-22 17:37:07 +0000, 994.444444, 21016.666667, 3, 0 
2017-06-22 17:37:07 +0000, 1061.111111, 22077.777778, 3, 0 
2017-06-22 17:37:07 +0000, 1061.111111, 23138.888889, 3, 0 
2017-06-22 17:37:07 +0000, 1050.000000, 24188.888889, 3, 0 
2017-06-22 17:37:07 +0000, 1011.111111, 25200.000000, 3, 0 
2017-06-22 17:37:07 +0000, 950.000000, 26150.000000, 3, 0 
2017-06-22 17:37:07 +0000, 933.333333, 27083.333333, 3, 0 
2017-06-22 17:37:07 +0000, 988.888889, 28072.222222, 3, 0 
2017-06-22 17:37:07 +0000, 1072.222222, 29144.444444, 3, 0 
2017-06-22 17:37:17 +0000, 1144.444444, 30288.888889, 4, 0 
2017-06-22 17:37:17 +0000, 1077.777778, 31366.666667, 4, 0 
2017-06-22 17:37:17 +0000, 1061.111111, 32427.777778, 4, 0 
2017-06-22 17:37:17 +0000, 994.444444, 33422.222222, 4, 0 
2017-06-22 17:37:17 +0000, 1011.111111, 34433.333333, 4, 0 
2017-06-22 17:37:17 +0000, 966.666667, 35400.000000, 4, 0 
2017-06-22 17:37:17 +0000, 955.555556, 36355.555556, 4, 0 
2017-06-22 17:37:17 +0000, 994.444444, 37350.000000, 4, 0 
2017-06-22 17:37:17 +0000, 972.222222, 38322.222222, 4, 0 
2017-06-22 17:37:17 +0000, 900.000000, 39222.222222, 4, 0 
2017-06-22 17:37:27 +0000, 922.222222, 40144.444444, 5, 0 
2017-06-22 17:37:27 +0000, 1077.777778, 41222.222222, 5, 0 
2017-06-22 17:37:27 +0000, 1122.222222, 42344.444444, 5, 0 
2017-06-22 17:37:27 +0000, 1138.888889, 43483.333333, 5, 0 
2017-06-22 17:37:27 +0000, 1055.555556, 44538.888889, 5, 0 
2017-06-22 17:37:27 +0000, 961.111111, 45500.000000, 5, 0 
