date, rr, since_start, window, lap
2017-06-20 13:57:57 +0000, 661.000000, 1306.000000, 1, 0 
2017-06-20 13:57:57 +0000, 661.000000, 1967.000000, 1, 0 
2017-06-20 13:57:58 +0000, 688.000000, 2655.000000, 1, 0 
2017-06-20 13:57:59 +0000, 727.000000, 3382.000000, 1, 0 
2017-06-20 13:57:59 +0000, 713.000000, 4095.000000, 1, 0 
2017-06-20 13:58:00 +0000, 751.000000, 4846.000000, 1, 0 
2017-06-20 13:58:01 +0000, 754.000000, 5600.000000, 1, 0 
2017-06-20 13:58:02 +0000, 796.000000, 6396.000000, 1, 0 
2017-06-20 13:58:02 +0000, 833.000000, 7229.000000, 1, 0 
2017-06-20 13:58:03 +0000, 898.000000, 8127.000000, 1, 0 
2017-06-20 13:58:04 +0000, 897.000000, 9024.000000, 1, 0 
2017-06-20 13:58:05 +0000, 888.000000, 9912.000000, 1, 0 
2017-06-20 13:58:06 +0000, 860.000000, 10772.000000, 1, 0 
2017-06-20 13:58:07 +0000, 822.000000, 11594.000000, 2, 0 
2017-06-20 13:58:07 +0000, 821.000000, 12415.000000, 2, 0 
2017-06-20 13:58:08 +0000, 806.000000, 13221.000000, 2, 0 
2017-06-20 13:58:09 +0000, 710.000000, 13931.000000, 2, 0 
2017-06-20 13:58:10 +0000, 856.000000, 14787.000000, 2, 0 
2017-06-20 13:58:10 +0000, 824.000000, 15611.000000, 2, 0 
2017-06-20 13:58:11 +0000, 801.000000, 16412.000000, 2, 0 
2017-06-20 13:58:12 +0000, 816.000000, 17228.000000, 2, 0 
2017-06-20 13:58:13 +0000, 820.000000, 18048.000000, 2, 0 
2017-06-20 13:58:14 +0000, 802.000000, 18850.000000, 2, 0 
2017-06-20 13:58:14 +0000, 813.000000, 19663.000000, 2, 0 
2017-06-20 13:58:15 +0000, 826.000000, 20489.000000, 2, 0 
2017-06-20 13:58:16 +0000, 799.000000, 21288.000000, 2, 0 
2017-06-20 13:58:17 +0000, 777.000000, 22065.000000, 3, 0 
2017-06-20 13:58:18 +0000, 779.000000, 22844.000000, 3, 0 
2017-06-20 13:58:18 +0000, 771.000000, 23615.000000, 3, 0 
2017-06-20 13:58:19 +0000, 760.000000, 24375.000000, 3, 0 
2017-06-20 13:58:20 +0000, 773.000000, 25148.000000, 3, 0 
2017-06-20 13:58:21 +0000, 775.000000, 25923.000000, 3, 0 
2017-06-20 13:58:21 +0000, 788.000000, 26711.000000, 3, 0 
2017-06-20 13:58:22 +0000, 808.000000, 27519.000000, 3, 0 
2017-06-20 13:58:23 +0000, 817.000000, 28336.000000, 3, 0 
2017-06-20 13:58:24 +0000, 840.000000, 29176.000000, 3, 0 
2017-06-20 13:58:25 +0000, 843.000000, 30019.000000, 3, 0 
2017-06-20 13:58:25 +0000, 859.000000, 30878.000000, 3, 0 
2017-06-20 13:58:26 +0000, 837.000000, 31715.000000, 3, 0 
2017-06-20 13:58:27 +0000, 862.000000, 32577.000000, 4, 0 
2017-06-20 13:58:28 +0000, 847.000000, 33424.000000, 4, 0 
2017-06-20 13:58:29 +0000, 837.000000, 34261.000000, 4, 0 
2017-06-20 13:58:30 +0000, 837.000000, 35098.000000, 4, 0 
2017-06-20 13:58:30 +0000, 816.000000, 35914.000000, 4, 0 
2017-06-20 13:58:31 +0000, 799.000000, 36713.000000, 4, 0 
2017-06-20 13:58:32 +0000, 798.000000, 37511.000000, 4, 0 
2017-06-20 13:58:33 +0000, 791.000000, 38302.000000, 4, 0 
2017-06-20 13:58:33 +0000, 828.000000, 39130.000000, 4, 0 
2017-06-20 13:58:34 +0000, 882.000000, 40012.000000, 4, 0 
2017-06-20 13:58:35 +0000, 826.000000, 40838.000000, 4, 0 
2017-06-20 13:58:36 +0000, 886.000000, 41724.000000, 4, 0 
2017-06-20 13:58:37 +0000, 897.000000, 42621.000000, 5, 0 
2017-06-20 13:58:38 +0000, 950.000000, 43571.000000, 5, 0 
2017-06-20 13:58:39 +0000, 922.000000, 44493.000000, 5, 0 
